code,character,codepoint
5614,蒉,U+8489
5615,蕨,U+8568
5616,荡,U+8361
5617,芜,U+829C
5618,萧,U+8427
5619,蕰,U+8570
5620,薯,U+85AF
5621,蒇,U+8487
5622,蕈,U+8548
5624,蕤,U+8564
5626,蓣,U+84E3
5628,蕾,U+857E
5630,薢,U+85A2
5631,薄,U+8584
5632,薅,U+8585
5633,薇,U+8587
5634,荟,U+835F
5636,蓟,U+84DF
5638,蔷,U+8537
5641,薛,U+859B
5642,孽,U+5B7D
5643,薜,U+859C
5645,薨,U+85A8
5646,萨,U+8428
5647,薪,U+85AA
5648,薤,U+85A4
5649,蘖,U+8616
5650,薏,U+858F
5651,薰,U+85B0
5652,薳,U+85B3
5653,薹,U+85B9
5654,荠,U+8360
5659,藉,U+85C9
5660,荩,U+8369
5661,藏,U+85CF
5662,藐,U+85D0
5663,蓝,U+84DD
5664,藁,U+85C1
5665,藕,U+85D5
5668,藜,U+85DC
5669,艺,U+827A
5671,藤,U+85E4
5672,藩,U+85E9
5674,薮,U+85AE
5676,蔼,U+853C
5677,蔺,U+853A
5679,藻,U+85FB
5681,藿,U+85FF
5682,蕲,U+8572
5683,蘅,U+8605
5684,芦,U+82A6
5685,苏,U+82CF
5686,蕴,U+8574
5688,夔,U+5914
5690,萚,U+841A
5691,藓,U+85D3
5692,蔹,U+8539
5693,茏,U+830F
5694,蘩,U+8629
5695,兰,U+5170
5698,蘧,U+8627
5699,蘸,U+8638
5700,萝,U+841D
5701,蘼,U+863C
5704,蘑,U+8611
5705,虍,U+864D
5706,虎,U+864E
5707,虐,U+8650
5709,虔,U+8654
5710,处,U+5904
5711,虚,U+865A
5712,虏,U+864F
5713,虞,U+865E
5714,号,U+53F7
5716,虢,U+8662
5719,亏,U+4E8F
5721,醚,U+919A
5722,虫,U+866B
5723,虱,U+8671
5724,虻,U+867B
5725,虹,U+8679
5726,虺,U+867A
5727,蚓,U+8693
5728,蚍,U+868D
5729,蚕,U+8695
5730,蚊,U+868A
5731,蚋,U+868B
5732,蚌,U+868C
5733,蚣,U+86A3
5734,蚤,U+86A4
5735,蚧,U+86A7
5736,蚩,U+86A9
5737,蚪,U+86AA
5738,蚨,U+86A8
5739,蚯,U+86AF
5740,蚰,U+86B0
5741,蚱,U+86B1
5742,蚜,U+869C
5743,蚶,U+86B6
5745,蛄,U+86C4
5746,蛀,U+86C0
5747,蛆,U+86C6
5748,蛇,U+86C7
5749,蛉,U+86C9
5750,蛑,U+86D1
5751,蛋,U+86CB
5752,蛙,U+86D9
5753,蛛,U+86DB
5754,蛟,U+86DF
5755,蚴,U+86B4
5756,蛤,U+86E4
5757,蛩,U+86E9
5758,蛱,U+86F1
5759,蛭,U+86ED
5760,蛾,U+86FE
5761,蛘,U+86D8
5762,蜂,U+8702
5763,蜃,U+8703
5764,蜇,U+8707
5765,蜈,U+8708
5767,蜓,U+8713
5768,蛸,U+86F8
5769,蛹,U+86F9
5770,蜕,U+8715
5771,蜀,U+8700
5772,蜉,U+8709
5773,蜍,U+870D
5774,蜊,U+870A
5776,蜘,U+8718
5777,蜚,U+871A
5778,蜜,U+871C
5779,蜡,U+8721
5780,蜣,U+8723
5781,蜩,U+8729
5782,蜥,U+8725
5783,蜒,U+8712
5784,蛔,U+86D4
5785,蜴,U+8734
5786,蜞,U+871E
5788,螂,U+8782
5789,蜢,U+8722
5790,蜮,U+872E
5791,蝎,U+874E
5792,蛐,U+86D0
5793,蚀,U+8680
5794,蝗,U+8757
5795,蝘,U+8758
5796,蝙,U+8759
5797,蜅,U+8705
5798,猬,U+732C
5799,蝠,U+8760
5800,蜿,U+873F
5801,蝥,U+8765
5802,虾,U+867E
5803,蝮,U+876E
5805,蝶,U+8776
5806,蜷,U+8737
5807,蟮,U+87EE
5808,蜻,U+873B
5809,蝌,U+874C
5811,蜾,U+873E
5812,蝣,U+8763
5813,蝻,U+877B
5814,蝴,U+8774
5815,蜗,U+8717
5816,融,U+878D
5817,蠓,U+8813
5818,蚂,U+8682
5819,螨,U+87A8
5820,螟,U+879F
5821,萤,U+8424
5823,蚝,U+869D
5824,螃,U+8783
5825,蛳,U+86F3
5826,螫,U+87AB
5828,螺,U+87BA
5829,蝼,U+877C
5830,螽,U+87BD
5832,蛰,U+86F0
5833,蟊,U+87CA
5834,螬,U+87AC
5835,螭,U+87AD
5837,螯,U+87AF
5838,螳,U+87B3
5839,蟀,U+87C0
5840,蟆,U+87C6
5841,蝈,U+8748
5842,蟋,U+87CB
5843,虮,U+866E
5844,蟪,U+87EA
5845,蟒,U+87D2
5846,蟛,U+87DB
5847,蟠,U+87E0
5848,蝉,U+8749
5851,蟹,U+87F9
5852,蚁,U+8681
5853,蟾,U+87FE
5855,蛏,U+86CF
5856,蠃,U+8803
5858,蚃,U+8683
5859,蝇,U+8747
5860,虿,U+867F
5862,蠕,U+8815
5863,蠖,U+8816
5864,蠛,U+881B
5867,蠡,U+8821
5868,蠢,U+8822
5869,蛎,U+86CE
5870,蟏,U+87CF
5871,蠹,U+8839
5872,蛊,U+86CA
5873,蠲,U+8832
5875,蛮,U+86EE
5876,虬,U+866C
5877,血,U+8840
5878,嘧,U+5627
5880,衄,U+8844
5881,衅,U+8845
5883,众,U+4F17
5886,嚜,U+569C
5887,行,U+884C
5888,衍,U+884D
5891,衒,U+8852
5894,街,U+8857
5895,衙,U+8859
5898,卫,U+536B
5899,衡,U+8861
5900,衢,U+8862
5902,衣,U+8863
5903,表,U+8868
5904,衫,U+886B
5905,衰,U+8870
5906,衲,U+8872
5907,衷,U+8877
5908,衩,U+8869
5910,衽,U+887D
5911,衾,U+887E
5912,衿,U+887F
5913,袁,U+8881
5914,袈,U+8888
5915,袋,U+888B
5916,袍,U+888D
5917,袒,U+8892
5918,袖,U+8896
5920,袜,U+889C
5924,袤,U+88A4
5925,袪,U+88AA
5926,被,U+88AB
5927,袂,U+8882
5931,袱,U+88B1
5932,裁,U+88C1
5933,裂,U+88C2
5934,袅,U+8885
5935,裎,U+88CE
5936,裀,U+88C0
5938,裒,U+88D2
5939,裔,U+88D4
5940,裕,U+88D5
5941,裘,U+88D8
5942,裙,U+88D9
5943,补,U+8865
5944,装,U+88C5
5945,裟,U+88DF
5947,裨,U+88E8
5949,裰,U+88F0
5950,裱,U+88F1
5951,裳,U+88F3
5952,裴,U+88F4
5953,裸,U+88F8
5954,裼,U+88FC
5955,裹,U+88F9
5957,裾,U+88FE
5959,褊,U+890A
5960,裈,U+88C8
5962,褂,U+8902
5963,褪,U+892A
5964,褐,U+8910
5965,褓,U+8913
5966,袆,U+8886
5967,褙,U+8919
5968,褡,U+8921
5969,褚,U+891A
5970,褥,U+8925
5972,褫,U+892B
5973,褰,U+8930
5974,裤,U+88E4
5975,褦,U+8926
5977,褶,U+8936
5978,亵,U+4EB5
5980,襄,U+8944
5981,衮,U+886E
5982,襁,U+8941
5983,袢,U+88A2
5984,袄,U+8884
5988,褒,U+8912
5990,裣,U+88E3
5991,裆,U+88C6
5992,襟,U+895F
5993,襦,U+8966
5996,褴,U+8934
5997,褛,U+891B
6000,衬,U+886C
6002,袭,U+88AD
6004,襶,U+8976
6006,襾,U+897E
6007,西,U+897F
6008,要,U+8981
6009,覃,U+8983
6010,覆,U+8986
6014,镎,U+954E
6015,见,U+89C1
6016,规,U+89C4
6017,觅,U+89C5
6018,视,U+89C6
6019,觇,U+89C7
6021,觋,U+89CB
6022,觎,U+89CE
6024,亲,U+4EB2
6025,觊,U+89CA
6026,觏,U+89CF
6027,觐,U+89D0
6028,觑,U+89D1
6029,觃,U+89C3
6030,觉,U+89C9
6031,览,U+89C8
6032,觌,U+89CC
6033,觍,U+89CD
6034,观,U+89C2
6036,氖,U+6C16
6037,角,U+89D2
6038,觔,U+89D4
6039,觖,U+89D6
6040,觚,U+89DA
6043,解,U+89E3
6044,觥,U+89E5
6046,觫,U+89EB
6048,觱,U+89F1
6049,觳,U+89F3
6050,觞,U+89DE
6051,触,U+89E6
6055,萘,U+8418
6056,言,U+8A00
6057,订,U+8BA2
6058,讣,U+8BA3
6059,訇,U+8A07
6060,计,U+8BA1
6061,讯,U+8BAF
6062,讨,U+8BA8
6063,讦,U+8BA6
6064,训,U+8BAD
6065,讪,U+8BAA
6066,讫,U+8BAB
6067,讬,U+8BAC
6068,记,U+8BB0
6069,讧,U+8BA7
6072,讱,U+8BB1
6073,讹,U+8BB9
6074,讶,U+8BB6
6075,讼,U+8BBC
6076,诀,U+8BC0
6077,讷,U+8BB7
6078,访,U+8BBF
6079,许,U+8BB8
6080,设,U+8BBE
6081,讻,U+8BBB
6083,诉,U+8BC9
6084,诃,U+8BC3
6085,诊,U+8BCA
6086,证,U+8BC1
6088,訾,U+8A3E
6089,诂,U+8BC2
6090,诋,U+8BCB
6091,詈,U+8A48
6093,讵,U+8BB5
6094,诈,U+8BC8
6095,诒,U+8BD2
6096,诏,U+8BCF
6097,评,U+8BC4
6099,诎,U+8BCE
6100,诅,U+8BC5
6101,词,U+8BCD
6103,诩,U+8BE9
6104,询,U+8BE2
6105,诣,U+8BE3
6107,试,U+8BD5
6108,诗,U+8BD7
6109,诧,U+8BE7
6110,诟,U+8BDF
6111,诡,U+8BE1
6112,诠,U+8BE0
6113,诘,U+8BD8
6114,话,U+8BDD
6115,该,U+8BE5
6116,详,U+8BE6
6117,诙,U+8BD9
6118,诖,U+8BD6
6119,诓,U+8BD3
6120,诔,U+8BD4
6121,诛,U+8BDB
6124,詹,U+8A79
6126,认,U+8BA4
6128,诳,U+8BF3
6129,誓,U+8A93
6130,诞,U+8BDE
6131,诱,U+8BF1
6132,诮,U+8BEE
6133,语,U+8BED
6134,诚,U+8BDA
6135,诫,U+8BEB
6136,诬,U+8BEC
6137,误,U+8BEF
6138,诰,U+8BF0
6139,诵,U+8BF5
6140,诲,U+8BF2
6141,说,U+8BF4
6142,谁,U+8C01
6143,课,U+8BFE
6144,谇,U+8C07
6145,诽,U+8BFD
6146,谊,U+8C0A
6147,訚,U+8A1A
6148,调,U+8C03
6149,谄,U+8C04
6150,谆,U+8C06
6151,谈,U+8C08
6152,诿,U+8BFF
6153,请,U+8BF7
6154,诤,U+8BE4
6155,诹,U+8BF9
6156,谅,U+8C05
6157,诼,U+8BFC
6158,论,U+8BBA
6159,谂,U+8C02
6161,谀,U+8C00
6162,谞,U+8C1E
6163,谝,U+8C1D
6166,谔,U+8C14
6167,谛,U+8C1B
6168,谐,U+8C10
6169,谏,U+8C0F
6170,谕,U+8C15
6171,谘,U+8C18
6172,讳,U+8BB3
6173,谙,U+8C19
6174,讽,U+8BBD
6175,诸,U+8BF8
6176,谚,U+8C1A
6178,谖,U+8C16
6179,诺,U+8BFA
6180,谋,U+8C0B
6181,谒,U+8C12
6182,谓,U+8C13
6183,谍,U+8C0D
6186,谌,U+8C0C
6187,誊,U+8A8A
6188,诌,U+8BCC
6190,謇,U+8B07
6192,谎,U+8C0E
6193,谜,U+8C1C
6194,谧,U+8C27
6195,谑,U+8C11
6196,谤,U+8C24
6197,谦,U+8C26
6198,谥,U+8C25
6199,讲,U+8BB2
6200,谢,U+8C22
6202,谣,U+8C23
6204,谡,U+8C21
6205,謦,U+8B26
6206,谟,U+8C1F
6207,谪,U+8C2A
6208,谬,U+8C2C
6209,讴,U+8BB4
6210,谨,U+8C28
6211,谩,U+8C29
6216,谲,U+8C32
6217,讥,U+8BA5
6220,谮,U+8C2E
6221,识,U+8BC6
6222,谯,U+8C2F
6223,谭,U+8C2D
6225,谱,U+8C31
6226,警,U+8B66
6228,谵,U+8C35
6229,譬,U+8B6C
6230,译,U+8BD1
6231,议,U+8BAE
6232,谴,U+8C34
6233,护,U+62A4
6234,诪,U+8BEA
6235,誉,U+8A89
6236,读,U+8BFB
6237,谫,U+8C2B
6239,变,U+53D8
6241,雠,U+96E0
6242,詟,U+8A5F
6243,谗,U+8C17
6244,谶,U+8C36
6245,让,U+8BA9
6249,谠,U+8C20
6250,谳,U+8C33
6253,谷,U+8C37
6255,豁,U+8C41
6257,硇,U+7847
6258,豆,U+8C46
6259,岂,U+5C82
6261,豌,U+8C4C
6262,豉,U+8C49
6263,豇,U+8C47
6269,豕,U+8C55
6270,豚,U+8C5A
6272,象,U+8C61
6273,豢,U+8C62
6274,豨,U+8C68
6275,豪,U+8C6A
6276,豫,U+8C6B
6278,豭,U+8C6D
6279,豳,U+8C73
6281,铌,U+94CC
6282,豸,U+8C78
6283,豹,U+8C79
6284,豺,U+8C7A
6285,貂,U+8C82
6286,貆,U+8C86
6287,貅,U+8C85
6288,貉,U+8C89
6289,貊,U+8C8A
6290,貌,U+8C8C
6293,貔,U+8C94
6295,脲,U+8132
6296,贝,U+8D1D
6297,贞,U+8D1E
6298,负,U+8D1F
6299,财,U+8D22
6300,贡,U+8D21
6302,贫,U+8D2B
6303,货,U+8D27
6304,贪,U+8D2A
6305,贩,U+8D29
6306,贯,U+8D2F
6307,责,U+8D23
6308,贮,U+8D2E
6310,贰,U+8D30
6311,贵,U+8D35
6312,贬,U+8D2C
6313,贷,U+8D37
6314,买,U+4E70
6315,贶,U+8D36
6316,费,U+8D39
6317,贴,U+8D34
6318,贻,U+8D3B
6319,贸,U+8D38
6320,贺,U+8D3A
6321,贲,U+8D32
6322,贳,U+8D33
6323,赂,U+8D42
6324,赁,U+8D41
6325,贿,U+8D3F
6326,赅,U+8D45
6327,资,U+8D44
6328,贾,U+8D3E
6329,贼,U+8D3C
6331,赈,U+8D48
6332,赊,U+8D4A
6333,宾,U+5BBE
6334,赇,U+8D47
6335,赒,U+8D52
6336,赉,U+8D49
6337,赐,U+8D50
6339,赏,U+8D4F
6340,赍,U+8D4D
6341,赔,U+8D54
6342,赓,U+8D53
6343,贤,U+8D24
6344,卖,U+5356
6345,贱,U+8D31
6346,赋,U+8D4B
6347,质,U+8D28
6348,账,U+8D26
6350,赌,U+8D4C
6351,赖,U+8D56
6352,赗,U+8D57
6354,赚,U+8D5A
6355,赙,U+8D59
6356,购,U+8D2D
6357,赛,U+8D5B
6358,赜,U+8D5C
6360,贽,U+8D3D
6361,赘,U+8D58
6362,赠,U+8D60
6363,赞,U+8D5E
6365,赡,U+8D61
6366,赢,U+8D62
6367,赆,U+8D46
6368,赃,U+8D43
6369,赑,U+8D51
6370,赎,U+8D4E
6372,赝,U+8D5D
6373,赣,U+8D63
6375,赤,U+8D64
6376,赦,U+8D66
6377,赧,U+8D67
6378,赫,U+8D6B
6379,赭,U+8D6D
6380,赪,U+8D6A
6381,钕,U+9495
6382,走,U+8D70
6383,赳,U+8D73
6384,赴,U+8D74
6385,赶,U+8D76
6386,起,U+8D77
6387,趁,U+8D81
6388,趄,U+8D84
6389,超,U+8D85
6390,越,U+8D8A
6392,赵,U+8D75
6393,趣,U+8DA3
6394,趑,U+8D91
6395,趋,U+8D8B
6396,趟,U+8D9F
6397,蒎,U+848E
6398,足,U+8DB3
6399,趵,U+8DB5
6400,趾,U+8DBE
6402,趺,U+8DBA
6405,跋,U+8DCB
6407,跌,U+8DCC
6408,跎,U+8DCE
6409,跏,U+8DCF
6410,跑,U+8DD1
6412,跖,U+8DD6
6413,跚,U+8DDA
6414,跛,U+8DDB
6415,距,U+8DDD
6417,跫,U+8DEB
6418,跟,U+8DDF
6420,跣,U+8DE3
6421,跨,U+8DE8
6422,跪,U+8DEA
6423,跬,U+8DEC
6424,路,U+8DEF
6425,踩,U+8E29
6426,跳,U+8DF3
6427,跽,U+8DFD
6428,踉,U+8E09
6429,踊,U+8E0A
6431,踏,U+8E0F
6432,践,U+8DF5
6433,踔,U+8E14
6434,踖,U+8E16
6435,踝,U+8E1D
6436,踞,U+8E1E
6437,踢,U+8E22
6438,踣,U+8E23
6439,踧,U+8E27
6441,踡,U+8E21
6442,踟,U+8E1F
6443,踮,U+8E2E
6446,踵,U+8E35
6447,踹,U+8E39
6448,蹓,U+8E53
6449,踽,U+8E3D
6450,蹁,U+8E41
6451,蹂,U+8E42
6452,蹄,U+8E44
6453,踱,U+8E31
6454,蹀,U+8E40
6455,蹐,U+8E50
6456,蹇,U+8E47
6457,蹈,U+8E48
6458,蹉,U+8E49
6459,蹊,U+8E4A
6460,跃,U+8DC3
6461,跄,U+8DC4
6462,跸,U+8DF8
6464,蹙,U+8E59
6466,蹒,U+8E52
6471,蹯,U+8E6F
6472,蹲,U+8E72
6473,蹴,U+8E74
6474,蹶,U+8E76
6475,跷,U+8DF7
6478,蹬,U+8E6C
6479,蹭,U+8E6D
6480,蹰,U+8E70
6481,躁,U+8E81
6483,躅,U+8E85
6484,躇,U+8E87
6485,趸,U+8DB8
6486,踌,U+8E0C
6487,跻,U+8DFB
6489,躐,U+8E90
6490,踯,U+8E2F
6492,踬,U+8E2C
6494,跹,U+8DF9
6495,蹑,U+8E51
6497,躏,U+8E8F
6498,蹦,U+8E66
6500,身,U+8EAB
6501,躬,U+8EAC
6502,躭,U+8EAD
6503,躲,U+8EB2
6504,躯,U+8EAF
6507,躺,U+8EBA
6508,车,U+8F66
6509,轧,U+8F67
6510,轨,U+8F68
6511,军,U+519B
6513,轩,U+8F69
6514,轫,U+8F6B
6515,轭,U+8F6D
6516,软,U+8F6F
6517,轱,U+8F71
6518,轸,U+8F78
6519,轴,U+8F74
6520,轵,U+8F75
6521,轷,U+8F77
6522,轶,U+8F76
6523,轺,U+8F7A
6524,轼,U+8F7C
6525,较,U+8F83
6526,辂,U+8F82
6528,载,U+8F7D
6531,轾,U+8F7E
6532,辄,U+8F84
6534,辅,U+8F85
6535,轻,U+8F7B
6538,辆,U+8F86
6539,辎,U+8F8E
6540,辉,U+8F89
6541,辍,U+8F8D
6542,辇,U+8F87
6543,辈,U+8F88
6544,轮,U+8F6E
6545,辋,U+8F8B
6547,辊,U+8F8A
6549,辑,U+8F91
6550,辏,U+8F8F
6551,输,U+8F93
6553,辐,U+8F90
6558,辗,U+8F97
6559,舆,U+8206
6560,毂,U+6BC2
6561,辖,U+8F96
6562,辕,U+8F95
6564,辘,U+8F98
6567,转,U+8F6C
6568,辙,U+8F99
6569,轿,U+8F7F
6575,轰,U+8F70
6576,辔,U+8F94
6577,轹,U+8F79
6578,轳,U+8F73
6580,辛,U+8F9B
6581,辜,U+8F9C
6582,辟,U+8F9F
6584,辣,U+8FA3
6586,办,U+529E
6587,辨,U+8FA8
6588,辞,U+8F9E
6589,辩,U+8FA9
6590,耪,U+802A
6591,辰,U+8FB0
6592,辱,U+8FB1
6593,农,U+519C
6594,狍,U+72CD
6595,辵,U+8FB5
6596,迂,U+8FC2
6597,迄,U+8FC4
6598,迅,U+8FC5
6601,迎,U+8FCE
6602,近,U+8FD1
6603,迓,U+8FD3
6604,返,U+8FD4
6606,迢,U+8FE2
6607,迤,U+8FE4
6608,迥,U+8FE5
6609,迦,U+8FE6
6610,迨,U+8FE8
6611,迪,U+8FEA
6612,迫,U+8FEB
6613,迭,U+8FED
6614,逄,U+9004
6615,述,U+8FF0
6617,迷,U+8FF7
6618,迸,U+8FF8
6619,迹,U+8FF9
6620,追,U+8FFD
6621,迺,U+8FFA
6622,退,U+9000
6623,送,U+9001
6624,适,U+9002
6625,逃,U+9003
6626,逅,U+9005
6627,逆,U+9006
6628,逋,U+900B
6629,逯,U+902F
6630,逍,U+900D
6631,透,U+900F
6632,逐,U+9010
6633,逑,U+9011
6634,途,U+9014
6635,迳,U+8FF3
6636,逖,U+9016
6637,逗,U+9017
6638,这,U+8FD9
6639,通,U+901A
6640,逛,U+901B
6641,逝,U+901D
6642,逞,U+901E
6643,速,U+901F
6644,造,U+9020
6645,逡,U+9021
6646,逢,U+9022
6647,连,U+8FDE
6648,逭,U+902D
6649,逮,U+902E
6651,进,U+8FDB
6652,逵,U+9035
6653,逶,U+9036
6654,逸,U+9038
6656,逼,U+903C
6657,遇,U+9047
6658,遁,U+9041
6659,遂,U+9042
6660,遄,U+9044
6661,逾,U+903E
6663,运,U+8FD0
6664,遍,U+904D
6665,过,U+8FC7
6666,遏,U+904F
6667,遐,U+9050
6668,遑,U+9051
6669,遒,U+9052
6670,道,U+9053
6671,达,U+8FBE
6672,违,U+8FDD
6673,遘,U+9058
6674,遥,U+9065
6675,遛,U+905B
6676,逊,U+900A
6677,递,U+9012
6678,远,U+8FDC
6680,遣,U+9063
6681,遢,U+9062
6683,遨,U+9068
6685,遭,U+906D
6686,遮,U+906E
6688,迟,U+8FDF
6689,遴,U+9074
6690,遵,U+9075
6692,迁,U+8FC1
6693,选,U+9009
6695,遗,U+9057
6697,辽,U+8FBD
6698,遽,U+907D
6699,避,U+907F
6700,邀,U+9080
6701,迈,U+8FC8
6702,邂,U+9082
6703,还,U+8FD8
6705,迩,U+8FE9
6706,邃,U+9083
6707,邈,U+9088
6708,边,U+8FB9
6709,逻,U+903B
6710,逦,U+9026
6711,疱,U+75B1
6712,邑,U+9091
6713,邛,U+909B
6714,邗,U+9097
6715,邙,U+9099
6716,邕,U+9095
6717,邢,U+90A2
6719,那,U+90A3
6720,邡,U+90A1
6721,邦,U+90A6
6722,邨,U+90A8
6723,邪,U+90AA
6724,邠,U+90A0
6725,邯,U+90AF
6726,邱,U+90B1
6728,邴,U+90B4
6729,邳,U+90B3
6730,邵,U+90B5
6731,邶,U+90B6
6732,邸,U+90B8
6733,邰,U+90B0
6734,邽,U+90BD
6735,郁,U+90C1
6736,郅,U+90C5
6737,郇,U+90C7
6738,郊,U+90CA
6740,郃,U+90C3
6741,郗,U+90D7
6742,郄,U+90C4
6744,郛,U+90DB
6745,郎,U+90CE
6746,郡,U+90E1
6747,郢,U+90E2
6748,郤,U+90E4
6750,郜,U+90DC
6751,郏,U+90CF
6752,部,U+90E8
6753,郭,U+90ED
6754,郴,U+90F4
6755,邮,U+90AE
6756,郯,U+90EF
6757,都,U+90FD
6758,郿,U+90FF
6759,鄂,U+9102
6760,邹,U+90B9
6761,鄄,U+9104
6762,邬,U+90AC
6763,乡,U+4E61
6764,鄌,U+910C
6765,郧,U+90E7
6766,鄙,U+9119
6768,鄢,U+9122
6769,鄞,U+911E
6770,鄠,U+9120
6771,鄜,U+911C
6772,邓,U+9093
6774,郑,U+90D1
6775,邻,U+90BB
6776,鄱,U+9131
6777,邺,U+90BA
6778,郐,U+90D0
6779,郸,U+90F8
6781,鄯,U+912F
6782,邝,U+909D
6783,酂,U+9142
6784,酃,U+9143
6785,酆,U+9146
6786,郦,U+90E6
6787,郝,U+90DD
6788,酉,U+9149
6789,酊,U+914A
6790,酋,U+914B
6791,酌,U+914C
6792,配,U+914D
6793,酎,U+914E
6794,酒,U+9152
6796,酗,U+9157
6797,酢,U+9162
6798,酥,U+9165
6799,酣,U+9163
6800,酤,U+9164
6801,酡,U+9161
6802,酩,U+9169
6803,酪,U+916A
6804,酬,U+916C
6805,酲,U+9172
6806,酵,U+9175
6807,酷,U+9177
6808,酸,U+9178
6809,酴,U+9174
6810,酹,U+9179
6811,酞,U+915E
6813,醅,U+9185
6815,醇,U+9187
6816,醉,U+9189
6818,醋,U+918B
6819,醍,U+918D
6820,醐,U+9190
6821,醒,U+9192
6824,酝,U+915D
6826,醢,U+91A2
6828,醪,U+91AA
6829,医,U+533B
6830,酱,U+9171
6831,醮,U+91AE
6832,醯,U+91AF
6833,醴,U+91B4
6835,醵,U+91B5
6836,醺,U+91BA
6840,酿,U+917F
6844,锫,U+952B
6845,釆,U+91C6
6846,采,U+91C7
6847,释,U+91CA
6848,釉,U+91C9
6849,里,U+91CC
6850,重,U+91CD
6851,野,U+91CE
6852,量,U+91CF
6854,锌,U+950C
6855,金,U+91D1
6856,钊,U+948A
6857,钉,U+9489
6858,釜,U+91DC
6859,针,U+9488
6860,钓,U+9493
6861,钏,U+948F
6862,钙,U+9499
6865,钗,U+9497
6867,钯,U+94AF
6868,钝,U+949D
6869,钩,U+94A9
6870,钤,U+94A4
6871,钠,U+94A0
6872,钞,U+949E
6873,钮,U+94AE
6874,钧,U+94A7
6875,铃,U+94C3
6876,钹,U+94B9
6877,钰,U+94B0
6879,钿,U+94BF
6880,钜,U+949C
6881,铉,U+94C9
6883,钳,U+94B3
6884,铅,U+94C5
6885,钺,U+94BA
6886,钵,U+94B5
6888,铇,U+94C7
6889,铏,U+94CF
6890,铰,U+94F0
6891,钲,U+94B2
6892,银,U+94F6
6893,铳,U+94F3
6894,铜,U+94DC
6895,钴,U+94B4
6896,铂,U+94C2
6897,铣,U+94E3
6898,铨,U+94E8
6899,铢,U+94E2
6900,铭,U+94ED
6901,铦,U+94E6
6902,衔,U+8854
6903,铫,U+94EB
6904,锐,U+9510
6905,钾,U+94BE
6906,销,U+9500
6907,锈,U+9508
6908,锉,U+9509
6909,铹,U+94F9
6910,铤,U+94E4
6911,铗,U+94D7
6912,锋,U+950B
6913,锓,U+9513
6914,铀,U+94C0
6915,锄,U+9504
6916,铓,U+94D3
6917,铺,U+94FA
6918,铻,U+94FB
6920,锯,U+952F
6921,钢,U+94A2
6922,录,U+5F55
6923,锥,U+9525
6924,锟,U+951F
6925,锤,U+9524
6926,锱,U+9531
6927,铮,U+94EE
6928,锭,U+952D
6929,钱,U+94B1
6930,锦,U+9526
6931,锚,U+951A
6932,锡,U+9521
6933,锢,U+9522
6934,错,U+9519
6935,锛,U+951B
6936,锜,U+951C
6938,锅,U+9505
6939,锻,U+953B
6940,铋,U+94CB
6941,铵,U+94F5
6942,锹,U+9539
6943,键,U+952E
6945,锺,U+953A
6946,锴,U+9534
6947,镀,U+9540
6948,锷,U+9537
6949,锽,U+953D
6950,锸,U+9538
6951,锲,U+9532
6953,锾,U+953E
6956,锁,U+9501
6959,锘,U+9518
6961,镃,U+9543
6963,铠,U+94E0
6964,镐,U+9550
6965,镒,U+9552
6966,镇,U+9547
6967,镑,U+9551
6968,镞,U+955E
6969,链,U+94FE
6970,镝,U+955D
6971,鏖,U+93D6
6972,铿,U+94FF
6973,锵,U+9535
6974,镗,U+9557
6975,镜,U+955C
6976,镘,U+9558
6977,镖,U+9556
6978,镛,U+955B
6979,镂,U+9542
6980,铲,U+94F2
6982,锑,U+9511
6983,錾,U+933E
6984,铙,U+94D9
6985,铧,U+94E7
6986,铝,U+94DD
6987,镪,U+956A
6988,钟,U+949F
6989,镫,U+956B
6990,镌,U+954C
6991,镰,U+9570
6992,镯,U+956F
6993,铁,U+94C1
6994,镮,U+956E
6995,铎,U+94CE
6996,镍,U+954D
6997,铛,U+94DB
6999,铸,U+94F8
7000,镬,U+956C
7001,镔,U+9554
7003,鉴,U+9274
7005,钨,U+94A8
7007,铄,U+94C4
7009,镳,U+9573
7011,钥,U+94A5
7012,镭,U+956D
7013,镶,U+9576
7015,镊,U+954A
7016,𰾠,U+30FA0
7017,锣,U+9523
7019,銮,U+92AE
7020,凿,U+51FF
7021,锰,U+9530
7022,长,U+957F
7023,蜱,U+8731
7024,门,U+95E8
7025,闩,U+95E9
7026,闪,U+95EA
7027,闫,U+95EB
7028,闭,U+95ED
7029,闬,U+95EC
7030,开,U+5F00
7031,闳,U+95F3
7032,闰,U+95F0
7033,闲,U+95F2
7035,间,U+95F4
7036,闵,U+95F5
7037,闸,U+95F8
7039,阂,U+9602
7041,阁,U+9601
7042,阀,U+9600
7043,闺,U+95FA
7044,闽,U+95FD
7045,阃,U+9603
7046,阆,U+9606
7047,闾,U+95FE
7048,阅,U+9605
7049,阊,U+960A
7050,阉,U+9609
7051,阎,U+960E
7052,阏,U+960F
7053,阍,U+960D
7054,阈,U+9608
7055,阒,U+9612
7057,闱,U+95F1
7059,阔,U+9614
7060,阕,U+9615
7061,阑,U+9611
7062,阇,U+9607
7063,阗,U+9617
7064,阌,U+960C
7065,闿,U+95FF
7066,阖,U+9616
7067,阙,U+9619
7068,闯,U+95EF
7070,关,U+5173
7072,阓,U+9613
7073,阐,U+9610
7074,阚,U+961A
